ga,bmi,eta,mean_y,mean_y_lo,mean_y_hi,p_cond,p_marg
12.1,30.208805577903597,-2.5183694993273,0.07458040130079058,0.06912355804424518,0.08043080495568691,0.8831450149298865,0.7941865469175979
12.2,30.208805577903597,-2.5133339868301516,0.07492868850027708,0.06965859455415181,0.08056297022054802,0.8855857727506091,0.7966966416305172
12.3,30.208805577903597,-2.5081006901364797,0.07529223911413303,0.07013388523748695,0.08079702417313031,0.8880903640038074,0.7992754332067068
12.4,30.208805577903597,-2.502693210095566,0.07566959152331246,0.07056242104743277,0.0811141490967721,0.8906438979495155,0.8019114404554952
12.5,30.208805577903597,-2.497135147556683,0.07605926102161786,0.07095777652638036,0.08149534203825924,0.8932319656245786,0.8045933234987237
12.6,30.208805577903597,-2.491450103369115,0.07645973735532427,0.07133264992715638,0.08192282944805228,0.895840693215214,0.8073099098427166
12.7,30.208805577903597,-2.4856616783821424,0.07686948254774269,0.07169790244506044,0.082380985683698,0.8984567887498766,0.810050218348982
12.8,30.208805577903597,-2.4797934734450373,0.07728692901537215,0.07206213298110348,0.08285671868705166,0.9010675816871934,0.8128034808922906
12.9,30.208805577903597,-2.4738690894070863,0.07771047798313563,0.0724316529006412,0.08333945814969759,0.9036610550122547,0.8155591614989673
13.0,30.208805577903597,-2.467912127117567,0.07813849820690227,0.07281068703957022,0.08382091973663863,0.9062258695105245,0.8183069727668848
13.1,30.208805577903597,-2.4619461874257538,0.07856932501204288,0.07320166414015836,0.08429478204834816,0.9087513799590503,0.8210368893812227
13.2,30.208805577903597,-2.455994871180929,0.07900125965717975,0.07360551401887627,0.0847563589175055,0.9112276430561917,0.8237391585559811
13.3,30.208805577903597,-2.450081779232375,0.0794325690325485,0.07402193206661081,0.08520230637193803,0.9136454169998225,0.8264043072495126
13.4,30.208805577903597,-2.4442305124293653,0.07986148570249106,0.07444959856899311,0.08563037673801406,0.9159961527157836,0.8290231460223222
13.5,30.208805577903597,-2.438464671621182,0.08028620830154748,0.07488635437198014,0.0860392183484354,0.9182719768291954,0.8315867694263006
13.6,30.208805577903597,-2.4328078576571026,0.08070490229341346,0.07532934059830401,0.08642821316211759,0.9204656665570008,0.8340865528357203
13.7,30.208805577903597,-2.42728367138641,0.08111570110165825,0.0757751122078612,0.08679734253769798,0.922570616776862,0.8365141456510333
13.8,30.208805577903597,-2.42191571365838,0.08151670762058115,0.07621973543145211,0.08714707118447232,0.9245807995919322,0.838861460826393
13.9,30.208805577903597,-2.4167275853222923,0.08190599611389573,0.07665887860386499,0.08747823983369754,0.926490716759966,0.8411206606901953
14.0,30.208805577903597,-2.411742887227423,0.0822816145080943,0.07708790506776379,0.08779195804067086,0.9282953453864522,0.8432841390447873
14.100000000000001,30.208805577903597,-2.4069852202230577,0.08264158708633809,0.07750197556636275,0.0880894897916155,0.9299900772931035,0.845344499546286
14.2,30.208805577903597,-2.4024781851584724,0.08298391758756224,0.07789616560271692,0.08837212653679041,0.9315706524642379,0.8472945303783349
14.3,30.208805577903597,-2.3982453828829438,0.08330659271415733,0.07826560026594793,0.08864104525305226,0.9330330869438911,0.8491271752443474
14.4,30.208805577903597,-2.3943104142457536,0.08360758605011724,0.07860560482234846,0.0888971533429316,0.9343735955064694,0.850835500711681
14.5,30.208805577903597,-2.390696880096184,0.08388486238990603,0.078911864187328,0.08914092735763372,0.9355885093543606,0.8524126599481324
14.600000000000001,30.208805577903597,-2.3874283812835055,0.0841363824765051,0.07918057911790327,0.08937225780304092,0.9366741890089079,0.8538518528966741
14.7,30.208805577903597,-2.384528518657007,0.08436010814515237,0.07940860308995928,0.08959031615565265,0.9376269324588311,0.8551462829386476
14.8,30.208805577903597,-2.382020893065961,0.08455400786719877,0.07959354300911421,0.08979346102009729,0.9384428785154425,0.8562891100992971
14.9,30.208805577903597,-2.3799291053596456,0.0847160626862374,0.0797338101730007,0.0899791970771911,0.9391179052000921,0.8572734008530581
15.0,30.208805577903597,-2.3782767563873484,0.08484427253627373,0.07982861490347527,0.09014419345403425,0.9396475228603408,0.8580920745903553
15.100000000000001,30.208805577903597,-2.3770874469983405,0.08493666292914737,0.07987790711754948,0.09028435927764482,0.940026761581792,0.8587378468135267
15.2,30.208805577903597,-2.376384778041904,0.08499129199570625,0.07988227311865029,0.09039496613797825,0.9402500523376256,0.8592031691382338
15.3,30.208805577903597,-2.3761923503673184,0.0850062578623993,0.07984280377471668,0.0904708022756915,0.9403111012040029,0.8594801661895458
15.4,30.208805577903597,-2.376533764823861,0.08497970634194603,0.0797609500743413,0.09050634245647966,0.9402027558737721,0.8595605695005262
15.5,30.208805577903597,-2.377432622260811,0.08490983891360937,0.07963837937604001,0.09049592013847006,0.9399168636323191,0.859435648547343
15.600000000000001,30.208805577903597,-2.3789037193790974,0.08479560421148084,0.07947722497053832,0.09043490984722279,0.9394469398747558,0.8590992777880342
15.7,30.208805577903597,-2.38092663628624,0.08463874692006176,0.07928098356737243,0.09032306512040555,0.9387966346175739,0.8585573578019883
15.8,30.208805577903597,-2.3834721489414012,0.0844417416536519,0.0790531025257809,0.09016173570168519,0.937971555536643,0.8578185359527956
15.9,30.208805577903597,-2.386511033303749,0.08420709794647634,0.07879662541699697,0.08995279764817996,0.9369766466183309,0.8568911655415428
16.0,30.208805577903597,-2.3900140653324526,0.0839373503814922,0.07851425547299748,0.0896985642269119,0.9358163532637555,0.8557833883750072
16.1,30.208805577903597,-2.3939520209866703,0.08363504929271874,0.07820840988505645,0.08940170718233946,0.9344947790996374,0.8545032133173739
16.2,30.208805577903597,-2.398295676225579,0.08330275206284911,0.07788126571085524,0.08906518771931837,0.9330158352242723,0.8530585906283572
16.3,30.208805577903597,-2.4030158070083396,0.08294301503327725,0.0775347985755409,0.08869219610227574,0.9313833823649134,0.8514574818874573
16.4,30.208805577903597,-2.408083189294118,0.0825583860393024,0.07717081546531189,0.0882860986420353,0.9296013661726485,0.8497079253002269
16.5,30.208805577903597,-2.4134685990420857,0.08215139757922381,0.07679098286139929,0.08785039087738898,0.9276739456426653,0.8478180961801891
16.6,30.208805577903597,-2.4191428122114,0.08172456062225426,0.07639685133485122,0.08738865587181337,0.9256056144297761,0.845796362401222
16.7,30.208805577903597,-2.425076604761237,0.08128035905669245,0.0759898775638824,0.08690452669116511,0.9234013146387151,0.8436513346213195
16.8,30.208805577903597,-2.431240752650757,0.08082124477661774,0.07557144456651065,0.08640165228503968,0.9210665425122562,0.8413919110906584
16.9,30.208805577903597,-2.437606031839128,0.08034963340246007,0.07514288076900068,0.08588366615544993,0.9186074453223071,0.8390273168754051
17.0,30.208805577903597,-2.444143218285516,0.07986790062822183,0.07470547835734936,0.0853541573595125,0.9160309086937448,0.8365671373540471
17.1,30.208805577903597,-2.450823087949091,0.0793783791858285,0.07426051118233372,0.08481664356033548,0.9133446335595005,0.8340213458749429
17.2,30.208805577903597,-2.457616416789014,0.07888335641510431,0.07380925231003595,0.08427454601069556,0.9105572019588586,0.8314003255017605
17.3,30.208805577903597,-2.4644939807644577,0.07838507242618417,0.07335299113264891,0.08373116652399172,0.9076781309474871,0.8287148848166142
17.4,30.208805577903597,-2.4714265558345816,0.0778857188398079,0.07289304978641027,0.08318966664886121,0.9047179139842826,0.8259762677978467
17.5,30.208805577903597,-2.478384917958556,0.0773874380898635,0.07243079847921863,0.08265304940296955,0.9016880492915359,0.8231961578388982
17.6,30.208805577903597,-2.4853398430955456,0.07689232327179563,0.07196766922416485,0.08212414402387733,0.898601054844954,0.8203866760251411
17.7,30.208805577903597,-2.492262107204722,0.07640241852002413,0.07150516742562585,0.0816055942414177,0.8954704698306188,0.8175603738348126
17.8,30.208805577903597,-2.4991224862452426,0.07591971989736632,0.07104488078281797,0.0810998505559577,0.8923108425984602,0.8147302204766562
17.9,30.208805577903597,-2.505891756176282,0.07544617677958104,0.07058848506971324,0.08060916691194882,0.8891377053365936,0.8119095851185185
18.0,30.208805577903597,-2.5125406929570047,0.07498369371859376,0.07013774651249666,0.08013560199414865,0.8859675358786236,0.8091122142964163
18.1,30.208805577903597,-2.519040072546575,0.07453413276865832,0.06969452070059803,0.07968102516015386,0.8828177072269374,0.8063522048206724
18.200000000000003,30.208805577903597,-2.5253606709041585,0.074099316260716,0.06926074820649353,0.07924712678590633,0.8797064255207836,0.8036439725135778
18.3,30.208805577903597,-2.5314732639889264,0.07368103001147444,0.06883844731991832,0.07883543257355058,0.8766526572904443,0.8010022171204183
18.4,30.208805577903597,-2.5373486277600388,0.07328102695526907,0.06842970449341056,0.07844732118372856,0.8736760469118582,0.798441883731936
18.5,30.208805577903597,-2.5429575381766694,0.07290103118856409,0.06803666322142603,0.07808404443412555,0.8707968252044966,0.79597812104107
18.6,30.208805577903597,-2.5482707711979793,0.07254274241901854,0.06766151212415444,0.07774674926300483,0.8680357100962001,0.793626236729919
18.700000000000003,30.208805577903597,-2.553259102783136,0.07220784081334393,0.06730647297796606,0.07743650069237197,0.8654138002101984,0.7914016502446459
18.8,30.208805577903597,-2.557893308891305,0.07189799224075547,0.06697378933915983,0.07715430512823246,0.8629524621123292,0.7893198431670373
18.9,30.208805577903597,-2.5621441654816572,0.07161485391162502,0.06666571626441598,0.07690113348705925,0.8606732117921735,0.7873963073323752
19.0,30.208805577903597,-2.565982448513353,0.07136008041401272,0.06638451146206376,0.07667794381601607,0.858597590744218,0.7856464907754307
19.1,30.208805577903597,-2.5693789339455626,0.07113533015406194,0.0661324280309317,0.07648570326185064,0.8567470367691264,0.7840857415108716
19.200000000000003,30.208805577903597,-2.572304397737454,0.07094227220981933,0.06591170877410522,0.07632540942363841,0.8551427493373445,0.78272924907299
19.3,30.208805577903597,-2.5747296158481885,0.07078259361186394,0.0657245819219096,0.076198111289199,0.8538055490551822,0.7815919836539952
19.4,30.208805577903597,-2.5766253642369388,0.07065800706822842,0.06557325796512316,0.07610493010085104,0.85275573045651,0.780688632592462
19.5,30.208805577903597,-2.577962418862867,0.07057025915547634,0.06545992718451044,0.07604708062453737,0.8520129070219906,0.7800335338761198
19.6,30.208805577903597,-2.5787115556851377,0.07052113900245983,0.0653867573617637,0.07602589341173237,0.8515958470146192,0.7796406062386921
19.700000000000003,30.208805577903597,-2.578843550662923,0.07051248749826343,0.06535589106395202,0.07604283875196594,0.8515222984301876,0.7795232753522129
19.8,30.208805577903597,-2.5783291797553853,0.07054620706113872,0.06536944180241358,0.0760995531215083,0.8518088011113963,0.7796943955473813
19.9,30.208805577903597,-2.577139218921688,0.07062427201087425,0.06542948827407669,0.07619786904439733,0.8524704838856136,0.7801661664393038
20.0,30.208805577903597,-2.575244444121006,0.07074873959305898,0.06553806579729915,0.07633984939691318,0.853520844484249,0.7809500437988344
20.1,30.208805577903597,-2.5726255330115753,0.07092110927144586,0.06569639195620679,0.07652730511191326,0.8549660603730165,0.7820521844184306
20.200000000000003,30.208805577903597,-2.569302770047934,0.07114036285521587,0.06590259307930019,0.07676020867493129,0.8567886761594141,0.7834601146477637
20.3,30.208805577903597,-2.565306341383693,0.07140489754572282,0.06615403622559622,0.07703815449544014,0.8589644147152845,0.7851563548031203
20.4,30.208805577903597,-2.5606664331724605,0.07171316488488846,0.06644810875203773,0.07736083039783115,0.8614678783166368,0.7871229975793009
20.5,30.208805577903597,-2.5554132315678495,0.07206366031360723,0.06678223091709737,0.07772797956989945,0.8642727435426877,0.7893417958537866
20.6,30.208805577903597,-2.5495769227234715,0.07245491321139429,0.067153869964214,0.07813936234636297,0.8673519519494266,0.7917942474102116
20.700000000000003,30.208805577903597,-2.5431876927929378,0.07288547737929235,0.06756055595498395,0.07859471745015889,0.8706778986636978,0.7944616771795249
20.8,30.208805577903597,-2.536275727929859,0.07335392193398148,0.06799989917567512,0.07909372278338249,0.874222620439852,0.7973253174160371
20.9,30.208805577903597,-2.528871214287847,0.07385882258665247,0.06846960851884747,0.0796359563030173,0.87795798409384,0.8003663860497963
21.0,30.208805577903597,-2.5210043380205103,0.0743987532855346,0.06896750988042827,0.08022085789805371,0.8818558755984698,0.8035661632908406
21.1,30.208805577903597,-2.5127052852814606,0.07497227820602519,0.06949156335126126,0.08084769346490638,0.8858883895072691,0.8069060664090418
21.200000000000003,30.208805577903597,-2.5040042422243123,0.07557794407717643,0.07003987786378676,0.08151552251405719,0.8900280177917977,0.8103677224790203
21.3,30.208805577903597,-2.4949313950026766,0.07621427283785136,0.07061072200343776,0.08222317060844926,0.8942478366467634,0.8139330387658807
21.4,30.208805577903597,-2.4855169297701596,0.07687975462018237,0.07120252991104734,0.0829692077328246,0.8985216893568745,0.8175842703367523
21.5,30.208805577903597,-2.475791032680372,0.07757284106205128,0.07181390155745197,0.08375193335241429,0.9028243629457636,0.8213040844165143
21.6,30.208805577903597,-2.46578388988693,0.07829193895416284,0.07244359710668916,0.08456936849711924,0.907131756055246,0.8250756209646407
21.700000000000003,30.208805577903597,-2.455525687543443,0.0790354042308949,0.07309052552905627,0.08541925477396337,0.9114210353445249,0.8288825489330398
21.8,30.208805577903597,-2.44504661180352,0.079801536317473,0.07375372800734561,0.08629905983881554,0.9156707776618427,0.8327091176712874
21.9,30.208805577903597,-2.434376848820776,0.08058857284913541,0.07443235694625353,0.08720598860037106,0.9198610953290971,0.8365402029733697
22.0,30.208805577903597,-2.4235465847488187,0.08139468478080546,0.07512565151628489,0.08813699931528539,0.9239737420914281,0.8403613473063077
22.1,30.208805577903597,-2.412586005741258,0.08221797190835811,0.07583291063952224,0.08908882376288807,0.9279921976115031,0.8441587938222377
22.200000000000003,30.208805577903597,-2.4015252979517077,0.08305645882486018,0.07655346417726712,0.09005799083909825,0.9319017288194944,0.8479195138282819
22.3,30.208805577903597,-2.3903946475337823,0.08390809133714414,0.07728664284152165,0.09104085314938389,0.935689426946367,0.851631227468606
22.4,30.208805577903597,-2.3792242406410815,0.08477073336974364,0.07803174706148638,0.09203361647167418,0.9393442196475021,0.8552824174571565
22.5,30.208805577903597,-2.3680442634272283,0.0856421643845516,0.07878801472294833,0.09303237227188743,0.9428568582397557,0.8588623357840962
22.6,30.208805577903597,-2.3568849020458296,0.0865200773455718,0.07955458738409889,0.09403313376573483,0.9462198806995908,0.8623610034014115
22.700000000000003,30.208805577903597,-2.345776342650493,0.08740207725875647,0.08033047426802459,0.09503187631839413,0.9494275516739592,0.8657692029711146
22.8,30.208805577903597,-2.334748771394833,0.08828568031721792,0.08111451304182622,0.09602458325690585,0.9524757813117055,0.8690784648315817
22.9,30.208805577903597,-2.3238323744324627,0.08916831368200595,0.0819053261156176,0.09700729843784169,0.9553620252062092,0.8722810464029601
23.0,30.208805577903597,-2.3130573379169888,0.0900473159281762,0.08270127093065387,0.0979761871661679,0.9580851681290503,0.8753699053103782
23.1,30.208805577903597,-2.3024538480020236,0.09091993818503342,0.08350038246566294,0.09892760728893327,0.9606453945141129,0.8783386665541367
23.200000000000003,30.208805577903597,-2.2920520908411794,0.09178334599821793,0.08430030600038521,0.0998581924635404,0.9630440488122785,0.8811815840987162
23.3,30.208805577903597,-2.2818822525880686,0.09263462193971017,0.08509821809799434,0.10076494966202648,0.9652834888755474,0.8838934972872723
23.4,30.208805577903597,-2.271974519396298,0.093470768989873,0.08589073391516124,0.10164537280871275,0.9673669354492371,0.8864697825150659
23.5,30.208805577903597,-2.262359077419482,0.09428871471333485,0.08667379951508279,0.102497573863463,0.9692983206605759,0.8889063006135544
23.6,30.208805577903597,-2.253066112811227,0.09508531624786185,0.08744256914677508,0.10332043135502215,0.9710821381050165,0.8911993404060184
23.700000000000003,30.208805577903597,-2.24412581172515,0.09585736612236391,0.08819126990101814,0.10411375390055076,0.9727232967647861,0.8933455588951221
23.8,30.208805577903597,-2.235568360314861,0.09660159891687504,0.08891306030961835,0.10487845206864646,0.9742269805666094,0.8953419185318698
23.9,30.208805577903597,-2.227423944733967,0.0973146987737172,0.08959989586108204,0.1056167055127793,0.9755985149166353,0.8971856219939043
24.0,30.208805577903597,-2.2197227511360835,0.09799330776515006,0.09024242326039955,0.10633210342197379,0.9768432410592439,0.8988740448685237
24.1,30.208805577903597,-2.212494965674821,0.09863403511861703,0.09082993576185014,0.10702972580752869,0.9779663986093472,0.9004046665926602
24.200000000000003,30.208805577903597,-2.2057707745037862,0.09923346729623049,0.09135043131848965,0.10771612370104881,0.9789730161188592,0.9017749999488858
24.3,30.208805577903597,-2.199580363776597,0.09978817892041932,0.09179081817023925,0.10839915343055828,0.9798678090674442,0.9029825193543235
24.4,30.208805577903597,-2.1939539196468583,0.10029474453268629,0.09213730124933761,0.10908763135221855,0.9806550842216042,0.9040245881097956
24.5,30.208805577903597,-2.188921628268185,0.10074975116717425,0.0923759511800215,0.10979080698276075,0.9813386488867085,0.904898384701047
24.6,30.208805577903597,-2.1845007295895553,0.10115098877119269,0.0924948727145343,0.11051853193958867,0.9819234143477689,0.9056040434431974
24.700000000000003,30.208805577903597,-2.1806566787414394,0.10150102406414747,0.0924903107479437,0.11128194558695634,0.9824200927153742,0.9061540405464874
24.8,30.208805577903597,-2.1773419846496735,0.10180371896585008,0.09236436873209176,0.11208860899386815,0.9828396943375437,0.9065632492326016
24.9,30.208805577903597,-2.1745091562400947,0.10206304435870392,0.09212352035384293,0.11294156806441655,0.9831920045161571,0.9068458042486531
25.0,30.208805577903597,-2.1721107024385424,0.10228306337395213,0.0917778210846981,0.11384005383012454,0.9834858067838794,0.9070152248642099
10.0,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7696552529169496
10.1,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7701122620296118
10.2,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7705657563378996
10.3,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.771015667908776
10.4,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7714619290779923
10.5,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.771904472475369
10.6,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7723432310505923
10.7,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7727781380995125
10.8,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7732091272909872
10.9,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7736361326942771
11.0,31.8115975966851,-2.554837182086081,0.07210219052135519,0.058788072386733635,0.08814924247607088,0.8645784010237765,0.7740590888070105
11.1,31.8115975966851,-2.556401250160756,0.0719976189552418,0.05987242052670806,0.08635283043989027,0.8637476082022169,0.7737942400858145
11.2,31.8115975966851,-2.557230214715103,0.07194225219638785,0.060927312882513275,0.08476880424105653,0.8633061508646124,0.7738451889252095
11.3,31.8115975966851,-2.557356721899452,0.07193380620368045,0.06194882928049428,0.08338511054630494,0.8632387117060045,0.7741992045599209
11.4,31.8115975966851,-2.5568134178641295,0.07197008525562071,0.06293259067387139,0.08219158253744951,0.8635282101387896,0.7748428257620366
11.5,31.8115975966851,-2.555632948759463,0.07204896909892382,0.06387374581176958,0.08117980384508165,0.8641560595130607,0.7757619481092817
11.6,31.8115975966851,-2.5538479607357805,0.07216840087748382,0.06476703713466479,0.08034290779467998,0.8651024057745923,0.7769419063880512
11.7,31.8115975966851,-2.5514910999434157,0.07232637578476082,0.06560701287768558,0.07967524354144175,0.8663463498945985,0.7783675528819275
11.8,31.8115975966851,-2.5485950125326937,0.0725209303903585,0.06638846981426495,0.07917182330846698,0.867866156250908,0.7800233322073418
11.9,31.8115975966851,-2.5451923446539424,0.07275013259877831,0.06710719513710277,0.0788274809797787,0.8696394488834518,0.7818933532517695
12.0,31.8115975966851,-2.5413157424574915,0.07301207220511025,0.06776098534845085,0.07863576303139987,0.8716433972214201,0.7839614586527601
12.1,31.8115975966851,-2.5369978520936702,0.07330485201875345,0.06835073557526991,0.07858775734760226,0.8738548925128273,0.7862112921334287
12.2,31.8115975966851,-2.532271319712804,0.07362657953218481,0.06888119026476659,0.07867126803469683,0.8762507158029165,0.7886263638868786
12.3,31.8115975966851,-2.527168791465224,0.07397535911732692,0.06936091734551669,0.07887077331604395,0.8788076979255011,0.7911901140823047
12.4,31.8115975966851,-2.5217229135012604,0.07434928473722328,0.06980135504360854,0.07916831658340515,0.8815028716076664,0.7938859744530029
12.5,31.8115975966851,-2.5159663319712386,0.07474643316551317,0.0702152374262991,0.07954502388646628,0.8843136154570613,0.7966974278241572
12.6,31.8115975966851,-2.5099316930254885,0.07516485771062696,0.07061497065773076,0.07998267531398108,0.8872177893139737,0.7996080653484432
12.7,31.8115975966851,-2.503651642814338,0.0756025824456983,0.07101142714278173,0.0804648626061618,0.8901938602165367,0.8026016411421412
12.8,31.8115975966851,-2.497158827488117,0.07605759694890572,0.0714133164056831,0.0809775737391506,0.8932210180534346,0.8056621239547127
12.9,31.8115975966851,-2.4904858931971527,0.0765278515623259,0.07182703937041553,0.08150929746835496,0.8962792798686179,0.8087737454612436
13.0,31.8115975966851,-2.483665486091776,0.07701125318038643,0.07225683943200774,0.08205083415641132,0.8993495817383026,0.811921044739997
13.1,31.8115975966851,-2.4767302523223114,0.07750566158165863,0.07270508463379928,0.08259497834175707,0.9024138571608483,0.8150889084857053
13.2,31.8115975966851,-2.4697128380390927,0.07800888632000558,0.07317257459164796,0.08313617922951842,0.9054551009811458,0.818262606512372
13.3,31.8115975966851,-2.4626458893924412,0.07851868419301437,0.0736588189620967,0.08367023217763825,0.9084574180066793,0.8214278221155793
13.4,31.8115975966851,-2.4555620525326955,0.07903275730715432,0.07416226867369706,0.08419401987210653,0.9114060556536051,0.8245706768917145
13.5,31.8115975966851,-2.4484939736101734,0.07954875176025168,0.07468049941100004,0.08470530365405703,0.9142874201776352,0.8276777496482811
13.6,31.8115975966851,-2.4414742987752107,0.08006425696258851,0.07521035492972807,0.08520255740778299,0.9170890762837344,0.8307360890829045
13.7,31.8115975966851,-2.4345356741781345,0.08057680561828488,0.0757480605271628,0.08568483370472398,0.9197997301579073,0.8337332199570631
13.8,31.8115975966851,-2.427710745969272,0.08108387438852636,0.07628931734420726,0.08615165157380798,0.9224091962097961,0.8366571425412132
13.9,31.8115975966851,-2.421032160298955,0.08158288525771178,0.07682938763361295,0.08660289583440071,0.9249083480436192,0.8394963251593276
14.0,31.8115975966851,-2.4145325633175077,0.0820712076226775,0.07736318026967688,0.08703871880741537,0.9272890543746827,0.8422396897108628
14.100000000000001,31.8115975966851,-2.408244601175259,0.08254616112380896,0.07788534463425013,0.08745943637671143,0.929544100768585,0.8448765900952375
14.2,31.8115975966851,-2.4022009200225414,0.08300501923509056,0.07839037931321445,0.0878654120858163,0.9316670981915589,0.8473967835071256
14.3,31.8115975966851,-2.3964341660096795,0.08344501362794982,0.07887275937247638,0.08825692562809649,0.9336523794164848,0.8497903946088585
14.4,31.8115975966851,-2.3909769852870038,0.08386333932113496,0.07932708203497699,0.08863402604001672,0.9354948843260186,0.8520478726186262
14.5,31.8115975966851,-2.385862024004845,0.08425716062583166,0.07974822541123948,0.08899637507572339,0.9371900350904729,0.8541599413795204
14.600000000000001,31.8115975966851,-2.381121928313526,0.08462361789176397,0.08013150925501215,0.08934309191752868,0.9387336020745016,0.8561175424945451
14.7,31.8115975966851,-2.3767893443633796,0.08495983505614882,0.08047284196572324,0.08967261511772275,0.9401215611465535,0.8579117716268059
14.8,31.8115975966851,-2.372896918304735,0.08526292799309591,0.08076883607044195,0.08998259964284654,0.9413499428338508,0.8595338080727365
14.9,31.8115975966851,-2.3694772962879154,0.08553001365634019,0.08101687660290316,0.09026986468906532,0.9424146734902547,0.8609748377200335
15.0,31.8115975966851,-2.366563124463259,0.08575822000309899,0.08121513323797998,0.09053040147438197,0.9433114083336729,0.8622259695025393
15.100000000000001,31.8115975966851,-2.3641870489810826,0.08594469668134952,0.08136251608414509,0.09075944114310544,0.9440353558735726,0.863278145463093
15.2,31.8115975966851,-2.362381715991724,0.08608662645690511,0.08145858387435453,0.09095157404945353,0.9445810928992162,0.8641220445347626
15.3,31.8115975966851,-2.3611797716455096,0.0861812373503933,0.08150341923715546,0.09110090571117752,0.9449423688487512,0.8647479801539646
15.4,31.8115975966851,-2.3606138620927646,0.08622581544752474,0.08149748741174134,0.09120123300319033,0.9451118980432529,0.8651457918291985
15.5,31.8115975966851,-2.3607166334838205,0.0862177183389721,0.08144149251403963,0.09124622637485154,0.945081137966672,0.8653047308110979
15.600000000000001,31.8115975966851,-2.3615098127257537,0.08615524883437879,0.0813368040392156,0.0912307941036365,0.9448433302857866,0.8652171284116311
