group,ga,pbar,loss,optimal_week
G1,14.9,0.8484950685511765,0.34483826478215684,12.023614106315375
G1,15.0,0.848089222746372,0.351910777253628,12.023614106315375
G1,15.1,0.8476757168495409,0.35899094981712576,12.023614106315375
G1,15.2,0.8472545315420418,0.3660788017912915,12.023614106315375
G1,15.3,0.8468256349366005,0.3731743650633996,12.023614106315375
G1,15.4,0.8463890059668723,0.3802776606997944,12.023614106315375
G1,15.5,0.8459446401827703,0.38738869315056307,12.023614106315375
G1,15.6,0.8454925033222207,0.3945074966777793,12.023614106315375
G1,15.7,0.8450325905140909,0.40163407615257574,12.023614106315375
G1,15.8,0.8445648800709363,0.408768453262397,12.023614106315375
G1,15.9,0.8440893668048594,0.41591063319514066,12.023614106315375
G1,16.0,0.8436060376245094,0.4230606290421573,12.023614106315375
G1,16.1,0.8431148821850007,0.4302184511483327,12.023614106315375
G1,16.2,0.842615900010984,0.437384099989016,12.023614106315375
G1,16.3,0.8421090878345041,0.4445575788321626,12.023614106315375
G1,16.4,0.8415944460765297,0.45173888725680356,12.023614106315375
G1,16.5,0.8410719746979942,0.45892802530200577,12.023614106315375
G1,16.6,0.8405416805525285,0.4661249861141382,12.023614106315375
G1,16.7,0.8400035677006334,0.47332976563269985,12.023614106315375
G1,16.8,0.8394576454244093,0.4805423545755908,12.023614106315375
G1,16.9,0.8389039230756408,0.4877627435910258,12.023614106315375
G1,17.0,0.8383424207614336,0.4949909125718997,12.023614106315375
G1,17.1,0.8377731498422915,0.5022268501577086,12.023614106315375
G1,17.2,0.8371961317683859,0.5094705348982806,12.023614106315375
G1,17.3,0.836611379766653,0.5167219535666804,12.023614106315375
G1,17.4,0.8360189252987357,0.5239810747012643,12.023614106315375
G1,17.5,0.8354187958506349,0.5312478708160318,12.023614106315375
G1,17.6,0.8348110085439019,0.5385223247894315,12.023614106315375
G1,17.7,0.8341956030549509,0.545804396945049,12.023614106315375
G1,17.8,0.8335726061760043,0.5530940604906625,12.023614106315375
G1,17.9,0.8329420542433709,0.5603912790899623,12.023614106315375
G1,18.0,0.8323039841966473,0.5676960158033527,12.023614106315375
G1,18.1,0.8316584343566324,0.5750082323100343,12.023614106315375
G1,18.2,0.8310054296174223,0.582327903715911,12.023614106315375
G1,18.3,0.8303450362661767,0.5896549637338233,12.023614106315375
G1,18.4,0.8296772871528785,0.5969893795137882,12.023614106315375
G1,18.5,0.8290022204401746,0.6043311128931588,12.023614106315375
G1,18.6,0.8283198895281338,0.6116801104718663,12.023614106315375
G1,18.7,0.8276303449587438,0.6190363217079229,12.023614106315375
G1,18.8,0.8269336324393567,0.6263997008939767,12.023614106315375
G1,18.9,0.8262298061137878,0.6337701938862121,12.023614106315375
G1,19.0,0.8255189206663948,0.6411477460002719,12.023614106315375
G1,19.1,0.8248010244976167,0.6485323088357167,12.023614106315375
G1,19.2,0.8240761797749963,0.6559238202250037,12.023614106315375
G1,19.3,0.8233444371833748,0.6633222294832919,12.023614106315375
G1,19.4,0.822605860689127,0.6707274726442063,12.023614106315375
G1,19.5,0.8218605081905115,0.6781394918094885,12.023614106315375
G1,19.6,0.8211084364080373,0.6855582302586294,12.023614106315375
G1,19.7,0.8203497110179596,0.6929836223153737,12.023614106315375
G1,19.8,0.8195843921278076,0.7004156078721924,12.023614106315375
G1,19.9,0.8188125418904547,0.7078541247762119,12.023614106315375
G1,20.0,0.8180342286162082,0.7152991047171251,12.023614106315375
G1,20.1,0.8201964937578637,0.7198035062421364,12.023614106315375
G1,20.2,0.8223333091512686,0.7243333575153981,12.023614106315375
G1,20.3,0.8244446530615984,0.7288886802717349,12.023614106315375
G1,20.4,0.8265305204006105,0.7334694795993895,12.023614106315375
G1,20.5,0.8285909161467397,0.7380757505199269,12.023614106315375
G1,20.6,0.8306258513543726,0.7427074819789609,12.023614106315375
G1,20.7,0.8326353427062748,0.7473646572937251,12.023614106315375
G1,20.8,0.8346194350559514,0.7520472316107153,12.023614106315375
G1,20.9,0.8365781532094306,0.7567551801239026,12.023614106315375
G1,21.0,0.838511551739992,0.7614884482600079,12.023614106315375
G1,21.1,0.840419691650297,0.7662469750163698,12.023614106315375
G1,21.2,0.8423026334611432,0.7710306998721901,12.023614106315375
G1,21.3,0.8441604543330248,0.7758395456669752,12.023614106315375
G1,21.4,0.8459932316730467,0.7806734349936199,12.023614106315375
G1,21.5,0.8478010698223883,0.785532263510945,12.023614106315375
G1,21.6,0.8495840652977298,0.7904159347022703,12.023614106315375
G1,21.7,0.8513423226539883,0.7953243440126783,12.023614106315375
G1,21.8,0.8530759589603776,0.8002573743729559,12.023614106315375
G1,21.9,0.8547850965675685,0.8052149034324314,12.023614106315375
G1,22.0,0.8564698733516232,0.8101967933150435,12.023614106315375
G1,22.1,0.8581304182305072,0.8152029151028263,12.023614106315375
G1,22.2,0.8597668872794602,0.8202331127205398,12.023614106315375
G1,22.3,0.8613794237266882,0.8252872429399786,12.023614106315375
G1,22.4,0.8629681947412892,0.8303651385920441,12.023614106315375
G1,22.5,0.8645333663562859,0.8354666336437141,12.023614106315375
G1,22.6,0.866075089982601,0.8405915766840658,12.023614106315375
G1,22.7,0.8675935680791927,0.8457397652541405,12.023614106315375
G1,22.8,0.8690889821864345,0.8509110178135656,12.023614106315375
G1,22.9,0.8705615069210364,0.8561051597456302,12.023614106315375
G1,23.0,0.872011335469331,0.8613219978640023,12.023614106315375
G1,23.1,0.8734386816631171,0.866561318336883,12.023614106315375
G1,23.2,0.874843741176931,0.8718229254897356,12.023614106315375
G1,23.3,0.8762267185385002,0.8771066147948332,12.023614106315375
G1,23.4,0.8775878321662195,0.8824121678337804,12.023614106315375
G1,23.5,0.8789272968470243,0.8877393698196424,12.023614106315375
G1,23.6,0.8802453399265839,0.8930879934067495,12.023614106315375
G1,23.7,0.8815421788511438,0.8984578211488561,12.023614106315375
G1,23.8,0.8828180360078488,0.9038486306588179,12.023614106315375
G1,23.9,0.8840731510366875,0.9092601822966457,12.023614106315375
G1,24.0,0.8853077530932059,0.9146922469067942,12.023614106315375
G1,24.1,0.8865220880801813,0.9201445785864855,12.023614106315375
G1,24.2,0.8877163852956779,0.9256169480376554,12.023614106315375
G1,24.3,0.8888908958838208,0.9311091041161793,12.023614106315375
G1,24.4,0.8900458559733386,0.9366208106933279,12.023614106315375
G1,24.5,0.8911815174472562,0.9421518158860772,12.023614106315375
G1,24.6,0.8922981302457064,0.9477018697542937,12.023614106315375
G1,24.7,0.8933959357053529,0.9532707309613137,12.023614106315375
G1,24.8,0.8944751963528376,0.9588581369804958,12.023614106315375
G1,24.9,0.8955361539242441,0.9644638460757557,12.023614106315375
G1,25.0,0.8965790730321369,0.9700875936345298,12.023614106315375
G2,10.0,0.6554681524114898,0.3445318475885102,12.034169815161786
G2,10.1,0.6618990755667885,0.3381009244332115,12.034169815161786
G2,10.2,0.6683124932359994,0.3316875067640006,12.034169815161786
G2,10.3,0.6747057586222017,0.3252942413777983,12.034169815161786
G2,10.4,0.68107623035955,0.31892376964045,12.034169815161786
G2,10.5,0.687421268259473,0.31257873174052697,12.034169815161786
G2,10.6,0.6937382388745573,0.3062617611254427,12.034169815161786
G2,10.7,0.7000245264923245,0.2999754735076755,12.034169815161786
G2,10.8,0.7062775472690727,0.29372245273092734,12.034169815161786
G2,10.9,0.7124947222225763,0.28750527777742374,12.034169815161786
G2,11.0,0.7186735100993623,0.2813264899006377,12.034169815161786
G2,11.1,0.7248114075226301,0.27518859247736993,12.034169815161786
G2,11.2,0.7309059420579864,0.2690940579420136,12.034169815161786
G2,11.3,0.7369546876518752,0.2630453123481248,12.034169815161786
G2,11.4,0.7429552643219157,0.2570447356780843,12.034169815161786
G2,11.5,0.7489053345337362,0.2510946654662638,12.034169815161786
G2,11.6,0.7548026295319114,0.24519737046808865,12.034169815161786
G2,11.7,0.7606449216604081,0.2393550783395919,12.034169815161786
G2,11.8,0.7664300491563482,0.23356995084365184,12.034169815161786
G2,11.9,0.7721559156119134,0.22784408438808657,12.034169815161786
G2,12.0,0.7778204854959442,0.22217951450405582,12.034169815161786
G2,12.1,0.7834217917585206,0.2232448749081461,12.034169815161786
G2,12.2,0.7889579388864204,0.22437539444691287,12.034169815161786
G2,12.3,0.7944271028456351,0.22557289715436493,12.034169815161786
G2,12.4,0.799827524221378,0.22683914244528866,12.034169815161786
G2,12.5,0.8051575323032238,0.22817580103010948,12.034169815161786
G2,12.6,0.8048103021923986,0.2351896978076014,12.034169815161786
G2,12.7,0.8044564445455473,0.2422102221211193,12.034169815161786
G2,12.8,0.8040959258530087,0.24923740748032466,12.034169815161786
G2,12.9,0.8037287146907447,0.25627128530925536,12.034169815161786
G2,13.0,0.8033547819332322,0.2633118847334345,12.034169815161786
G2,13.1,0.8029740974254574,0.27035923590787586,12.034169815161786
G2,13.2,0.8025866311568648,0.27741336884313517,12.034169815161786
G2,13.3,0.802192355315748,0.2844743113509188,12.034169815161786
G2,13.4,0.8017912421230832,0.2915420912102502,12.034169815161786
G2,13.5,0.8013832656818136,0.29861673431818636,12.034169815161786
G2,13.6,0.8009684024450617,0.3056982642216049,12.034169815161786
G2,13.7,0.800546623910061,0.31278670942327225,12.034169815161786
G2,13.8,0.800117913226328,0.3198820867736721,12.034169815161786
G2,13.9,0.7996822490181256,0.32698441764854114,12.034169815161786
G2,14.0,0.7992396035431651,0.33409372979016816,12.034169815161786
G2,14.1,0.7987899607015772,0.34121003929842286,12.034169815161786
G2,14.2,0.7983333042374422,0.3483333624292244,12.034169815161786
G2,14.3,0.7978696180507349,0.3554637152825985,12.034169815161786
G2,14.4,0.7973988835969859,0.3626011164030142,12.034169815161786
G2,14.5,0.7969210958190965,0.3697455708475701,12.034169815161786
G2,14.6,0.7964362367485427,0.37689709658479065,12.034169815161786
G2,14.7,0.7959442971840884,0.3840557028159115,12.034169815161786
G2,14.8,0.7954452692261993,0.3912213974404674,12.034169815161786
G2,14.9,0.7949391473634205,0.39839418596991283,12.034169815161786
G2,15.0,0.7944259249382737,0.4055740750617263,12.034169815161786
G2,15.1,0.7939055989225486,0.412761067744118,12.034169815161786
G2,15.2,0.7933781698698364,0.4199551634634968,12.034169815161786
G2,15.3,0.7928436339976578,0.4271563660023423,12.034169815161786
G2,15.4,0.7923019933935224,0.4343646732731443,12.034169815161786
G2,15.5,0.7917532597183652,0.44158007361496815,12.034169815161786
G2,15.6,0.7911974328038079,0.44880256719619205,12.034169815161786
G2,15.7,0.790634523684914,0.45603214298175254,12.034169815161786
G2,15.8,0.7900645423513561,0.4632687909819772,12.034169815161786
G2,15.9,0.7894875006744052,0.4705124993255948,12.034169815161786
G2,16.0,0.788903413414249,0.4777632532524177,12.034169815161786
G2,16.1,0.7883122978529509,0.48502103548038256,12.034169815161786
G2,16.2,0.7877141691695025,0.49228583083049743,12.034169815161786
G2,16.3,0.7871090512029577,0.499557615463709,12.034169815161786
G2,16.4,0.7864969663861662,0.506836366947167,12.034169815161786
G2,16.5,0.7858779376354709,0.5141220623645291,12.034169815161786
G2,16.6,0.7852519935190456,0.5214146731476211,12.034169815161786
G2,16.7,0.7846191611578801,0.5287141721754531,12.034169815161786
G2,16.8,0.7839794709884211,0.5360205290115789,12.034169815161786
G2,16.9,0.7833329589140868,0.5433337077525797,12.034169815161786
G2,17.0,0.7826796568495704,0.5506536764837628,12.034169815161786
G2,17.1,0.7820196011557541,0.557980398844246,12.034169815161786
G2,17.2,0.7813528322493168,0.5653138344173498,12.034169815161786
G2,17.3,0.7806793894019199,0.5726539439314134,12.034169815161786
G2,17.4,0.7799993158254193,0.5800006841745806,12.034169815161786
G2,17.5,0.779312657576864,0.5873540090898026,12.034169815161786
G2,17.6,0.7786194559408058,0.5947138773925276,12.034169815161786
G2,17.7,0.7779197665916826,0.6020802334083173,12.034169815161786
G2,17.8,0.7772136285156016,0.6094530381510651,12.034169815161786
G2,17.9,0.7765011023627392,0.616832230970594,12.034169815161786
G2,18.0,0.7757822386087198,0.6242177613912803,12.034169815161786
G2,18.1,0.7750570884141719,0.6316095782524949,12.034169815161786
G2,18.2,0.7743257083283522,0.639007625004981,12.034169815161786
G2,18.3,0.7735881589659045,0.6464118410340955,12.034169815161786
G2,18.4,0.7728445012399437,0.6538221654267229,12.034169815161786
G2,18.5,0.7720947919504078,0.6612385413829256,12.034169815161786
G2,18.6,0.7713390861121834,0.6686609138878168,12.034169815161786
G2,18.7,0.7705774551962328,0.6760892114704338,12.034169815161786
G2,18.8,0.7698099682340722,0.6835233650992611,12.034169815161786
G2,18.9,0.7690366798601042,0.6909633201398957,12.034169815161786
G2,19.0,0.7682576631282438,0.6984090035384228,12.034169815161786
G2,19.1,0.7674729857050919,0.7058603476282415,12.034169815161786
G2,19.2,0.7666827169988084,0.7133172830011916,12.034169815161786
G2,19.3,0.7658869248509439,0.7207797418157228,12.034169815161786
G2,19.4,0.7650856870859535,0.7282476462473797,12.034169815161786
G2,19.5,0.7642790674008143,0.7357209325991857,12.034169815161786
G2,19.6,0.7634671481330115,0.7431995185336552,12.034169815161786
G2,19.7,0.762649991224863,0.7506833421084703,12.034169815161786
G2,19.8,0.7618276938842312,0.7581723061157688,12.034169815161786
G2,19.9,0.7610003100820739,0.7656663565845927,12.034169815161786
G2,20.0,0.7601679301172688,0.7731654032160645,12.034169815161786
G2,20.1,0.7627132391746354,0.7772867608253647,12.034169815161786
G2,20.2,0.765235298071986,0.7814313685946807,12.034169815161786
G2,20.3,0.7677339662125668,0.7855993671207665,12.034169815161786
G2,20.4,0.770209081112302,0.7897909188876979,12.034169815161786
G2,20.5,0.7726605057663005,0.7940061609003661,12.034169815161786
G2,20.6,0.7750881086554229,0.7982452246779106,12.034169815161786
G2,20.7,0.7774917823421855,0.8025082176578144,12.034169815161786
G2,20.8,0.7798713956052303,0.8067952710614363,12.034169815161786
G2,20.9,0.7822268692523875,0.8111064640809458,12.034169815161786
G2,21.0,0.7845580999467502,0.8154419000532498,12.034169815161786
G2,21.1,0.7868650107959129,0.8198016558707539,12.034169815161786
G2,21.2,0.7891475317792331,0.8241858015541002,12.034169815161786
G2,21.3,0.7914055970771807,0.8285944029228193,12.034169815161786
G2,21.4,0.7936391593961567,0.8330275072705099,12.034169815161786
G2,21.5,0.7958481729935825,0.8374851603397508,12.034169815161786
G2,21.6,0.79803260889947,0.8419673911005301,12.034169815161786
G2,21.7,0.80019244403549,0.8464742226311767,12.034169815161786
G2,21.8,0.8023276686038531,0.8510056647294804,12.034169815161786
G2,21.9,0.8044382713975021,0.8555617286024978,12.034169815161786
G2,22.0,0.8065242563157965,0.8601424103508701,12.034169815161786
G2,22.1,0.8085856467181721,0.8647476866151613,12.034169815161786
G2,22.2,0.8106224599972155,0.8693775400027844,12.034169815161786
G2,22.3,0.8126347309399705,0.8740319357266962,12.034169815161786
G2,22.4,0.8146224992221472,0.878710834111186,12.034169815161786
G2,22.5,0.8165858191121972,0.8834141808878028,12.034169815161786
G2,22.6,0.8185247456792428,0.888141920987424,12.034169815161786
G2,22.7,0.8204393453463928,0.8928939879869404,12.034169815161786
G2,22.8,0.8223296990741114,0.8976703009258887,12.034169815161786
G2,22.9,0.8241958829224924,0.9024707837441742,12.034169815161786
G2,23.0,0.8260379937317136,0.9072953396016197,12.034169815161786
G2,23.1,0.8278561305170336,0.9121438694829666,12.034169815161786
G2,23.2,0.8296503962901078,0.9170162703765588,12.034169815161786
G2,23.3,0.8314209042364733,0.9219124290968601,12.034169815161786
G2,23.4,0.8331677812836548,0.9268322187163451,12.034169815161786
G2,23.5,0.8348911491989776,0.9317755174676892,12.034169815161786
G2,23.6,0.8365911483239934,0.93674218500934,12.034169815161786
G2,23.7,0.8382679138338337,0.9417320861661662,12.034169815161786
G2,23.8,0.839921599627863,0.9467450670388038,12.034169815161786
G2,23.9,0.841552357076306,0.9517809762570272,12.034169815161786
G2,24.0,0.8431603434768598,0.9568396565231403,12.034169815161786
G2,24.1,0.8447457233791804,0.9619209432874863,12.034169815161786
G2,24.2,0.8463086666922264,0.9670246666411069,12.034169815161786
G2,24.3,0.8478493473944313,0.9721506526055688,12.034169815161786
G2,24.4,0.8493679514904541,0.9772987151762125,12.034169815161786
G2,24.5,0.8508646611115215,0.9824686722218119,12.034169815161786
G2,24.6,0.8523396641027245,0.9876603358972755,12.034169815161786
G2,24.7,0.8537931643642982,0.9928735023023684,12.034169815161786
G2,24.8,0.8552253445130481,0.9981079888202853,12.034169815161786
G2,24.9,0.8566364226919542,1.0033635773080456,12.034169815161786
G2,25.0,0.8580265906429572,1.0086400760237095,12.034169815161786
